"GSM380517"	"GSM380518"	"GSM380519"	"GSM380520"
"RAD51C"	7.29659204889407	7.61337258056713	7.25522227083902	7.02894848551598
"RAD51D"	5.48222499126589	5.62473455053535	5.93756406818684	6.1531015780909
"RAD52"	4.98666744932638	4.83636961718382	5.20404415598805	5.25632064267746
"RAD54B"	6.4150555160792	7.47252032342931	6.8405504522985	6.98363327258472
"RAD54L"	8.6783516087858	8.00240375402608	8.33546734143037	6.79941964758484
"RAD54L2"	8.03026087952264	7.58317544574447	7.71998050320161	7.31787635916665
"RAD9A"	8.10803074761796	6.98436363239225	7.3365920964073	6.72625575120758
"RAE1"	7.40852639138536	7.33428699967015	7.57134467220661	7.3471692753381
"RAF1"	8.90504941277933	8.50144694196068	8.29124326582878	7.54003839672195
"RAG1"	3.68834195114902	3.60769448358163	4.00512130648272	4.3012811682238
"RAG2"	3.06426891494374	3.30915914934252	3.20492825455528	3.54318099512551
"RAI1"	4.55128952880862	4.34535107573254	4.83941910685227	5.37382797268934
"RAI14"	8.2938219783702	8.1893074470831	8.0008927293344	8.06666007404744
"RAI2"	6.07945912323597	3.8047827666085	4.00878978331688	4.12115716594268
"RALA"	9.05836020046965	7.20947947754849	8.5834025525291	9.84711708753334
"RALB"	6.67124243918126	6.61371359468004	6.76004126781802	7.15466695710024
"RALBP1"	7.6302394009651	8.66889661546566	7.52089462529949	7.25166478673764
"RALGAPA1"	6.85856042876777	7.34454839554934	6.42448969746449	6.2717110436547
"RALGAPA1 /// RALGAPA1P"	7.80000521367054	9.09631160511823	7.62954856356674	5.6798606071963
"RALGAPB"	7.34724959743066	7.57436019612046	7.59081811653577	6.7872668857371
"RALGDS"	6.95762937493159	8.29009377253428	7.03131211491958	7.40668176976059
"RALGPS1"	5.4230620163119	7.25694338647759	5.8305968086851	6.20564711310893
"RALGPS2"	4.43408920362445	3.54428477339494	4.2013332432224	3.91011861561913
"RALY"	7.90491270480766	7.97826210788519	8.34362621716978	6.86076994147061
"RALYL"	4.15243346637275	4.49358145233671	6.8521606979243	4.72373072213589
"RAMP1"	7.61498953120929	6.27480992807931	7.75214647284961	6.56537502529659
"RAMP2"	6.17310014184797	5.90962752637413	6.09972318205747	7.15255144878572
"RAMP3"	6.35022858231167	6.23502543617336	6.56343310068837	7.23534275872811
"RAN"	10.6573198781067	9.7418484706614	9.73365083601775	8.54914600619998
"RANBP1"	7.1628808538915	6.03159957016178	6.49663447322107	5.90452683888927
"RANBP10"	6.94819542041725	6.55014726148257	6.49435481230282	6.12745636203616
"RANBP17"	6.83101357442464	6.57711152342474	5.90612051432513	6.35971895309996
"RANBP2"	8.32638921680845	8.55096117083897	8.13458415378542	7.16231220771071
"RANBP3"	6.14399651582774	6.82100960200658	6.28486850650123	6.73856559774945
"RANBP6"	7.39755203763857	6.62252999815005	6.7287136371061	6.29561992149977
"RANBP9"	8.09636765431454	8.71850752112102	7.72616089502701	7.25224230131176
"RANGAP1"	6.83583087608122	6.83047567725671	6.75152109053005	6.6701651982534
"RANGRF"	6.35364805429539	6.78174850793912	6.1914687351795	5.25593270808851
"RAP1A"	8.74567451777371	7.91836021136651	8.27846636043186	9.11251792095381
"RAP1B"	10.1656385536904	10.2150090095055	9.94188403594222	9.26730234929555
"RAP1GAP"	6.58381363123314	6.8706129946874	7.08851586962357	6.97009615163877
"RAP1GAP2"	6.05288972108073	8.40668929253945	7.75496569286138	7.51495427774093
"RAP1GDS1"	5.82575290467789	6.51707335951764	7.07693175175602	5.85833670372806
"RAP2A"	7.41805089792892	6.61562500212763	6.83924518864064	6.63036622558073
"RAP2A /// RAP2B"	5.4455676150925	4.87045174901686	5.05177391462691	4.32605181191813
"RAP2B"	5.69942133194449	5.15329366013504	4.62559397505352	6.14224668331035
"RAP2C"	7.58884316854135	7.14329842858876	6.91364255367318	6.42830679338149
"RAPGEF1"	5.24528973347802	4.96552952956248	5.50371672680365	5.88065217144479
"RAPGEF2"	5.83047446007245	6.03069256324528	5.55196754096167	6.17898934087824
"RAPGEF3"	5.61833121122585	5.93935623881354	6.11271536189756	6.70381938726127
"RAPGEF4"	4.17407565787828	4.1233665908508	3.83409516149935	4.31097306221767
"RAPGEF5"	6.04418457883959	6.39682404534658	6.27113620919384	7.30388134875636
"RAPGEF6"	6.9512154650356	7.09489722278494	6.39469758347391	6.07558507347503
"RAPGEFL1"	5.38728813408462	5.56969996038444	5.08316023229546	5.37197900348898
"RAPSN"	4.2514975364151	4.17666191091297	4.9311274068609	4.5517353537212
"RARA"	5.47203732256422	5.34597078702483	5.75705444759137	6.01376573309768
"RARB"	4.38674765641119	4.44716301667221	4.79723944944473	5.44157662444542
"RARG"	5.288476050321	5.41262873089511	5.52140652192983	6.16905592829428
"RARRES1"	4.69182479161902	4.24500947305935	4.71473571450035	6.01191643169846
"RARRES2"	6.94602782964536	5.73267571706227	6.5064544571173	7.04607068433742
"RARRES3"	7.52047326910109	6.09618339864067	6.10238863005511	6.65792758439746
"RARS"	8.14441301208177	7.64816236511401	6.96213966385859	5.91851186332937
"RARS2"	3.3037077066549	3.22004736041695	3.51554583382854	3.863385280466
"RASA1"	7.71101264124589	7.40423862649939	7.41310148213218	7.30789805106095
"RASA2"	5.50323562878572	5.4097959196057	4.68589251851429	4.37718637040068
"RASA3"	4.61222000307825	4.59783122634957	4.77408972821769	4.81689358006637
"RASAL1"	6.55297663214444	6.20182532580398	6.6070344601879	7.62728330285227
"RASAL2"	4.65264017310256	3.97633395238767	4.31226803046783	4.36764944993893
"RASGRF1"	4.38486801787532	4.3169373230429	4.81300317572294	5.17788479239202
"RASGRP1"	5.46345522905119	5.68466130739302	4.20241476064702	5.90793152694187
"RASGRP2"	4.65240224165196	4.39449651020155	4.71846177034351	5.16678389208756
"RASGRP3"	4.47042168639346	4.17418756892089	4.28406980366408	5.29814755048667
"RASIP1"	6.00808482321078	6.21059529014563	6.18991183821747	5.81305643725804
"RASL10A"	4.9246672432486	5.09848727443619	5.2889957012333	5.83684830555805
"RASL11B"	6.63942193998024	5.81809336900288	7.64757921328283	6.85482113410702
"RASL12"	5.73847119207426	5.04127883389511	5.71374615081547	6.44469838684622
"RASSF1"	6.66357518081817	6.77605013806491	6.75753223061753	6.47457574912547
"RASSF2"	5.12869295676114	5.15489178627539	5.3845631202029	8.28237107396223
"RASSF4"	5.62226171823421	5.64650257136103	5.75080513394609	6.39174780376486
"RASSF7"	8.31688027940912	8.14408726305413	8.07602962018731	8.19246688036482
"RASSF8"	4.02006833510681	4.14635254059837	3.95649803269223	4.62395140931602
"RASSF9"	4.0174182874328	4.09255785942115	3.9396528879282	4.77969435846761
"RAVER2"	3.67784806197672	3.59881853645807	3.79015733693859	4.21338926089457
"RAX"	5.46242811873687	6.07758864156091	5.69966642940662	5.87940685398256
"RB1"	4.6876800866864	5.62283931867904	4.28352416841462	5.90227436022239
"RB1CC1"	8.07992784962994	8.00164606372367	7.53144451842936	7.04161351848743
"RBBP4"	9.07917200712058	9.45307296891553	9.85569608887201	7.76717809752512
"RBBP4P4 /// RBBP4P4"	3.50596149157601	3.91092965596468	4.10554837944018	4.88577028244119
"RBBP5"	5.09051300869697	5.58841822612986	5.7907874935921	5.13041875254243
"RBBP6"	7.19818628706407	7.17717492899294	7.36758519633933	7.19600201301128
"RBBP7"	10.6558694721797	10.505087422846	10.4355620377719	9.22737234418016
"RBBP8"	8.88274959858064	9.98752185344266	9.65657791664906	8.70068033343904
"RBBP9"	4.03484034520794	4.29543150989088	4.40013526694038	4.8968710927234
"RBCK1"	8.20522427716402	8.16209667419518	7.78861138361565	7.87735842462009
"RBFA"	7.33757382944891	7.40000309494685	7.50028968058888	6.79842233087749
"RBFADN"	5.94154495270039	5.72923223405335	6.32509325056184	6.5031579980581
"RBFOX1"	4.78534320948372	5.03933349866508	5.04709109016452	5.62947732922991
"RBFOX2"	6.58946985347106	6.77638807900981	7.37075051130699	6.74067590815019
"RBKS"	5.29597517098627	6.28622314898992	5.66666627233968	6.08096503314859
"RBL1"	6.17396229487936	5.58996232000508	5.2915896788364	5.47731584166248
"RBL2"	8.39894985635916	7.77169835293187	6.93920104666364	7.36361291937013
"RBM10"	8.14661011901258	7.67505231945648	8.20158071890406	6.53491219877556
"RBM12"	7.58083295389354	7.63824304030612	7.61260501439184	6.70813700942709
"RBM12B"	5.85448363900323	6.94680177720785	6.36906168906845	5.98665172273749
"RBM12B-AS1"	3.78774907528494	4.09865850510126	4.27457846883754	5.18557726298107
"RBM14"	7.76590780130687	7.42340712720272	7.81234989522564	7.20397439628963
"RBM14-RBM4 /// RBM4"	8.05117387202675	7.93974245798533	8.07381553427078	7.52044136447231
"RBM15"	9.03097906319995	9.03094684241683	9.26544691960485	8.94080042765599
"RBM15B"	8.10871846937387	7.49998019924717	8.06058952076274	8.05543418349425
"RBM17"	5.15627303838966	5.45568250653808	5.2023478951793	5.80029012629335
"RBM19"	5.72081160984968	6.20300073167233	6.34248576964375	6.47490339036728
"RBM22"	9.1312534782784	8.39015148436995	8.23176509404226	6.70843493574828
"RBM23"	9.02515334111403	8.93671819544091	8.32311298430022	7.78399818427483
"RBM25"	8.33116915010285	8.67043928611189	8.065723232449	8.07144114851348
"RBM26"	4.94491649286905	5.20405229848053	4.84789373918461	5.25953186097413
"RBM28"	8.2573653361798	6.98025266084322	7.48933643999629	7.29147388529208
"RBM3"	7.33595015150765	6.81460766068849	6.56877933699199	6.53843227580605
"RBM34"	4.39911398624594	3.9038803891802	3.78150382261076	3.9411668726534
"RBM38"	6.5263595927667	6.50761016369078	7.22700826091522	6.76422156599589
"RBM39"	10.0812447893792	10.5493031098024	10.0765852881892	8.99495316372898
"RBM41"	6.93200860015637	7.58129017648483	5.90588291829766	6.19127922809886
"RBM42"	7.95340413412469	8.23782761456085	8.26358377504673	6.01740645511925
"RBM47"	7.7801879555903	8.18600414126282	6.38325691232251	8.29713437765799
"RBM48"	4.82852231001757	4.30654375996031	4.2788226195337	5.14037205703294
"RBM4B"	8.25973901629386	8.0374893472847	7.66403615213023	7.66396741251616
"RBM5"	8.07221188005393	8.2782201129093	6.9259853721435	7.23929466521259
"RBM6"	8.6983519984406	7.77189462186599	7.51499803243004	7.31558553338237
"RBM7"	6.69515315732585	7.5766222955547	7.26615819190797	6.43443540486317
"RBM8A"	8.34185396293313	8.11827218578732	8.16216785351263	7.54845245036408
"RBMS1"	8.79074671892129	6.79181113209962	8.31426866910773	7.3394005838649
"RBMS2"	5.4757083167612	5.17178563039545	5.49970038244643	5.8518774648626
"RBMS3"	4.83372552470137	5.10021423046668	5.37675152921933	6.75877307273238
"RBMX2"	6.69115683132419	7.01900316853904	6.32167110494602	6.15316949376171
"RBMXL2"	3.96018487559373	3.91060455175184	3.80465681530522	4.18809895703078
"RBMY1A1 /// RBMY1B /// RBMY1D /// RBMY1E /// RBMY1F /// RBMY1J"	4.20608141548284	4.33823023647906	5.27697812048758	5.59342886865494
"RBP1"	6.23849462229688	7.8459764763973	10.5458798304271	5.71327617108938
"RBP3"	5.17854955098729	5.44149916814826	5.5946382739651	6.09888276659821
"RBP4"	5.40349543210075	4.34809185178456	4.74015612452744	4.77012509883474
"RBPJ"	9.56065765820202	10.1742672271805	9.14093786287858	8.560093860745
"RBPJL"	4.90670243156775	4.80346149378432	5.0759184494312	5.61220088043202
"RBPMS"	5.45202015302359	4.80304997848605	4.91872903654959	5.62050342926427
"RBX1"	9.438337663464	9.55940349763674	9.26283666755138	9.3991384291375
"RC3H1"	5.58817156099253	4.882664831818	5.2305988180513	5.01923946269569
"RC3H2"	5.91674558550995	6.09422503788968	5.87017549437633	5.46463401376788
"RCAN1"	5.74319281229326	5.44876685262941	5.44232509574342	5.40798315250376
"RCAN2"	6.31446209899111	8.92077770390657	4.62530883743156	6.44441790305787
"RCAN3"	3.90521263697376	4.12115716594268	3.80608220748004	3.8123334953558
"RCBTB1"	7.43633083825055	7.93932432183497	7.51993258076758	8.03345673477372
"RCBTB2"	6.68306780187628	7.59785875428365	5.18892384987045	6.75773986930203
"RCC1"	6.93778665898714	6.52687320840536	6.68758845252759	6.21655179183638
"RCE1"	5.60084514315396	5.68076301545836	5.9576099209813	6.25995984036579
"RCHY1"	6.81854359476482	5.89811844865126	6.22645777890068	6.10762341392466
"RCL1"	7.02339607362019	6.76256866274438	7.01225568647156	7.57779532797732
"RCN1"	9.3938578911947	8.73350275097909	8.81592989027785	7.92636171424888
"RCN2"	8.79144843035091	8.46663172278672	9.07202466979906	6.91952193876618
"RCN3"	5.34855460430343	5.6608623477696	5.61863127675358	5.91075630793067
"RCOR1"	8.1488617983392	9.29157409470207	8.17238241343657	5.88446100289051
"RCOR3"	6.96471668304794	7.48968197909384	7.24672597918787	5.38789717900526
"RCVRN"	4.61720177041631	4.81236612706473	4.92728785520617	5.1533959228211
"RDH11"	6.96575422511411	7.36205660235371	6.6697704618716	6.99053479661478
"RDH16"	5.27469691414059	5.31425477372181	5.58497585516631	6.23165302566039
"RDH8"	4.61994729762774	4.60539087102346	4.8130002453837	5.34097114307278
"RDX"	5.85768427060428	6.79630813445661	6.51636680803266	5.8066182046897
"REC8"	7.5973544883437	9.66153422737577	9.9916821077377	7.92856207415617
"RECK"	6.49375571905821	6.81081573995763	6.61867213864232	6.99104461763924
"RECQL"	7.73073630168902	7.3862101697799	7.02208743759804	6.80229524793461
"RECQL4"	7.61660053825664	7.11504782201824	7.23256921518588	6.70181262911299
"RECQL5"	5.14114382259616	5.01295918951312	5.18676266244148	5.52399322144423
"REEP1"	7.25591572695571	7.53575741798269	8.37585391220978	6.02978226297094
"REEP2"	6.80337784855114	7.02180387134335	7.10529009416268	7.26471742434409
"REEP4"	7.74544775087846	6.91477428598975	7.19536373458023	7.11033688078458
"REEP5"	8.61327009777516	7.25875462031135	7.22940365544294	6.9416228794701
"REG1A"	4.99188294827762	4.70161530953974	4.95647093570509	5.49599982511356
"REG1B"	4.26557191858171	4.40602938763179	4.32731987619403	5.2734973214787
"REG1P"	4.84886565239336	4.75556501241642	5.53583528032989	5.89001811420888
"REG3A"	4.37806903741596	4.62219129072244	4.59529342276239	5.45723294393697
"REL"	4.94533713050548	4.03765297607641	4.49935323216102	5.173274201137
"RELA"	6.78095667335215	6.62232593923993	6.57390569514862	7.49565075236525
"RELB"	4.78031744067174	4.61923855289835	4.7547309071329	5.43621139102165
"RELN"	5.5966394867074	9.89712650593708	9.0654679356056	9.30137906975134
"REM1"	5.12381368235535	5.5476488262839	5.62417979207739	6.16637255723908
"REN"	5.33886466663813	5.23534422198647	5.71727599112881	5.86881848237343
"RENBP"	5.65686055184049	5.99096772154253	5.81192197099364	6.50922828507325
"REPIN1"	8.55775720164496	8.50847561373674	8.87456058699176	9.32267917471312
"REPS1"	3.78761804482179	4.63438694725562	3.91374953287471	4.09486730532797
"REPS2"	5.74685624885697	5.67670295206385	5.53587059853598	6.37628652380495
"RER1"	7.44491889516122	7.77471402669106	8.28845382185844	7.33470614931372
"RERE"	4.98881376278256	5.90667639671393	6.02011495258502	5.66938051631088
"RERGL"	3.69355789738151	3.68505626232183	3.93235122164012	4.13188620043531
"REST"	7.209943169942	5.59376662316726	5.89592635717846	7.1778183256203
"RET"	5.7993558744913	6.47915738461707	5.46507686718313	6.22706582188372
"RETN"	5.0120237662443	5.3034567945517	5.45377080196807	5.77698508293368
"RETSAT"	6.61402694055154	6.6540600955664	5.82895336374549	6.84814985381028
"REV1"	7.57675685459442	8.4272576100053	7.1484832861273	6.8557909134325
"REV3L"	7.88115652547883	9.43154453523276	8.06047315264628	7.14657793528381
"REXO2"	8.65861527640243	9.70649591168848	9.1159880284579	8.9297057662685
"REXO4"	6.4024150228854	6.42897716363965	6.456342704741	6.30404730009923
"RFC1"	7.79832806299001	8.68923486352987	6.70688083980678	6.47457923629385
"RFC2"	7.59086823936087	6.24522037878129	6.29438968547089	5.38718455347596
"RFC3"	7.59732129882731	8.29970165988967	7.38848385041875	7.6874549244107
"RFC4"	9.8712429750588	10.1924421377908	9.99024877138888	9.33930290366526
"RFC5"	8.65245301795516	7.81686009142104	7.94451053209117	6.3746191793786
"RFK"	5.86494278451447	6.88002630039136	7.5431780770205	6.56499677884891
"RFNG"	6.8986705607622	6.38705292253231	6.36237261850653	5.81042718553367
"RFPL1"	3.28960173388636	3.29735338029578	3.39306367357051	3.57944390118264
"RFPL1S"	3.20679242209719	3.17402649677953	4.17372709604372	4.04974372110413
"RFPL1S /// RFPL3S"	4.19421305080028	4.87919155656338	4.96509762604605	5.83645138780511
"RFPL2"	5.97278767103927	6.06898089888845	6.48805019422412	7.34587067890931
"RFPL3"	5.72152619323011	5.82928940260291	6.19675740848265	7.43581574630888
"RFPL3S"	3.3984811690489	4.0946504500631	3.97682199340148	4.09285785286144
"RFTN1"	6.56611211375967	5.656216831297	8.57588581818766	7.06619460124012
"RFWD3"	6.73067098065529	6.33741051295314	5.38970429549573	4.74837223894404
"RFX1"	4.22635671749384	4.20474451707757	4.08982278893613	4.09812769697059
"RFX2"	5.20865660225087	5.99206934348036	5.50340452819807	6.42796050938031
"RFX3"	4.71585728515254	4.84506103148826	5.1445122405526	5.60478573018953
"RFX4"	3.66755872716784	3.85793699498537	3.87769380836392	4.30216718412801
"RFX5"	7.70305738535817	7.4661015960152	8.18928677147007	7.79766590530236
"RFX7"	4.63053911205804	4.50806338525914	4.81236612706473	5.46769353032279
"RFXANK"	6.8373953792452	7.1867639381097	8.16855659932398	6.20279321459815
"RFXAP"	4.46919903109869	4.67781977269596	4.63442063408455	4.84304137568183
"RGCC"	8.10367891683338	6.95912578661376	6.90021450961735	7.72165055666424
"RGL1"	7.79513678093198	8.21859443143576	7.5227334966708	7.63815075644081
"RGL2"	9.50206220932996	8.5975686906144	7.76258982973802	7.78272622810702
"RGN"	7.22614544411203	5.32074035624003	5.49698608364572	6.48650429008171
"RGP1"	7.46855939285663	7.11087812540242	6.30404730009923	6.5796880553145
"RGPD3 /// RGPD4 /// RGPD5 /// RGPD6 /// RGPD8"	6.77638190990866	7.04035114984771	6.64430440780767	6.72816819581769
"RGR"	4.18738147102427	4.15434357941338	4.39000901008109	5.00620765744305
"RGS1"	4.9382255060539	4.99132255632705	5.89784303320369	6.4659591804684
"RGS10"	5.59601758789693	6.33078881309978	5.33093345456755	5.77464645032274
"RGS11"	4.02079274210922	4.00437655541329	3.9563774523856	4.34719785487593
"RGS12"	5.052558145886	5.28813075148967	5.18375364556326	5.47112511135939
"RGS13"	3.20057133043997	3.15524501468124	3.5115406036495	9.46037629070541
"RGS14"	5.02267355006633	4.92455467004322	4.98551400606406	5.55822285898262
"RGS16"	5.70136935371553	9.62347864337056	8.703430225141	6.00596117883643
"RGS17"	5.38005099826152	7.30323391674962	5.55134041229811	5.5158133346266
"RGS19"	6.82775987594345	6.50051725561471	6.25976526929318	7.836185873759
"RGS2"	7.5492883538687	7.36894853953341	8.42335784851231	10.289421541919
"RGS20"	3.81780349997563	6.60178061698193	4.43032754608222	4.25594761616888
"RGS3"	5.48411870486561	5.96577564278968	5.86920319604584	6.19572849163978
"RGS4"	4.59645996045709	4.78675753540874	6.23949638594332	5.63434069801252
"RGS5"	6.72864947022486	8.52073284542161	7.92125718494915	6.68047594134586
"RGS6"	5.41573725406753	5.36592800196833	5.61451819946529	6.01467932416159
"RGS7"	3.98116803147647	7.58154759907339	4.57942397150665	4.95536433780998
"RGS9"	4.14251716318298	4.66094095013174	4.23308095905506	4.78009067670615
